id,name,categories,latitude,longitude,state,college,distance_from_college,rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
corner-tavern-boston,Corner Tavern,"['bars', 'newamerican']",42.3501587,-71.0894318,MA,"233 Bay State Road, Boston, MA 02215",1184.1058212643288,4.0,169,False,No,No,Yes,Yes,,Dinner,Street,Yes,No,No,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,No,Yes,No,,2
deuxave-boston,Deuxave,"['newamerican', 'bars']",42.349521,-71.089166,MA,"233 Bay State Road, Boston, MA 02215",1207.2449187177049,4.0,296,False,Yes,No,No,Yes,,Dinner,Valet,No,Yes,No,Yes,Dressy,Upscale,Average,Full Bar,Yes,No,No,,Yes,No,,4
area-four-cambridge,Area Four,"['pizza', 'breakfast_brunch', 'tradamerican']",42.3630882820482,-71.0924215508739,MA,"233 Bay State Road, Boston, MA 02215",1646.5521692359612,4.0,418,False,Yes,No,Yes,Yes,,Brunch,"Garage, Street",Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Free,Yes,,Yes,Yes,,2
boston-burger-company-boston,Boston Burger Company,['burgers'],42.346813,-71.08847,MA,"233 Bay State Road, Boston, MA 02215",1318.0055925567833,4.0,285,False,No,No,Yes,Yes,,"Lunch, Dinner",Street,Yes,,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,Yes,,Yes,No,No,2
rod-dee-thai-2-boston,Rod Dee Thai 2,['thai'],42.3430470265358,-71.0992394306382,MA,"233 Bay State Road, Boston, MA 02215",945.3526637080425,4.0,185,False,No,Yes,Yes,No,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,,No,Yes,,1
the-coast-café-cambridge,The Coast Café,"['southern', 'soulfood']",42.3631096,-71.111618,MA,"233 Bay State Road, Boston, MA 02215",1494.1734789258087,4.0,218,False,No,No,Yes,Yes,,"Lunch, Dinner",Street,No,Yes,Yes,No,Casual,Divey,Quiet,No,No,No,No,,No,Yes,,2
flour-bakery-café-cambridge,Flour Bakery + Café,"['coffee', 'bakeries', 'sandwiches']",42.361010767746,-71.096618104537,MA,"233 Bay State Road, Boston, MA 02215",1270.5008968403838,4.0,511,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,Free,No,,No,Yes,,2
boston-beer-works-boston-2,Boston Beer Works,"['breweries', 'tradamerican']",42.3472099,-71.0991287,MA,"233 Bay State Road, Boston, MA 02215",565.6575446556103,3.5,508,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,Yes,No,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,Yes,,Yes,No,,2
crispy-crêpes-cafe-boston-2,Crispy Crêpes Cafe,['creperies'],42.3476956039667,-71.1056815087795,MA,"233 Bay State Road, Boston, MA 02215",373.8190877366269,4.0,122,False,No,Yes,Yes,Yes,,"Breakfast, Brunch",Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,Yes,,No,Yes,,1
japonaise-bakery-and-cafe-brookline,Japonaise Bakery and Cafe,"['bakeries', 'cafes']",42.3462906,-71.1078491,MA,"233 Bay State Road, Boston, MA 02215",616.6352219707858,4.0,199,False,No,No,Yes,Yes,,Dessert,Street,Yes,Yes,Yes,No,Casual,Casual,Quiet,No,Yes,No,No,,No,No,,2
roast-beast-boston,Roast Beast,"['sandwiches', 'burgers']",42.351783181146,-71.1236789566271,MA,"233 Bay State Road, Boston, MA 02215",1641.4190463177245,4.5,307,False,No,Yes,Yes,Yes,,Lunch,Street,Yes,,Yes,No,Casual,Casual,Average,No,No,No,No,,No,No,No,1
