id,name,categories,latitude,longitude,state,college,distance_from_college,rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
georges-on-mt-vernon-square-baltimore,George's On Mt Vernon Square,['tradamerican'],39.297842,-76.617862,MD,"3400 North Charles Street, Baltimore, MD 21218",3635.7856284126988,3.5,28,False,Yes,No,Yes,Yes,,"Breakfast, Lunch, Dinner",Street,Yes,,No,Yes,Casual,Classy,Average,Full Bar,No,Free,Yes,,Yes,Yes,,2
forno-baltimore,Forno,"['newamerican', 'wine_bars']",39.2898521,-76.6207886,MD,"3400 North Charles Street, Baltimore, MD 21218",4494.229737419384,3.5,53,False,Yes,No,No,Yes,,Dinner,Street,Yes,,No,Yes,Casual,Trendy,Average,Full Bar,Yes,Free,No,,Yes,No,,2
isabellas-brick-oven-pizza-and-panini-baltimore,Isabella's Brick Oven Pizza and Panini,"['italian', 'pizza', 'sandwiches']",39.287025,-76.602165,MD,"3400 North Charles Street, Baltimore, MD 21218",5072.641330066839,4.5,235,False,No,No,Yes,Yes,,Lunch,Street,Yes,No,Yes,No,Casual,Casual,Average,No,No,No,No,,No,Yes,,1
kohinoor-restaurant-baltimore,Kohinoor Restaurant,"['indpak', 'tradamerican']",39.364666,-76.610321,MD,"3400 North Charles Street, Baltimore, MD 21218",3890.4532305649263,4.0,14,False,No,Yes,Yes,Yes,,,Street,Yes,,Yes,Yes,Casual,Casual,Quiet,No,No,No,No,,No,,,2
b-and-o-american-brasserie-baltimore,B&O American Brasserie,['newamerican'],39.289806,-76.615601,MD,"3400 North Charles Street, Baltimore, MD 21218",4540.506127622596,4.0,259,False,Yes,No,Yes,Yes,,Dinner,"Valet, Street",No,Yes,No,Yes,Casual,Trendy,Average,Full Bar,No,Free,Yes,No,Yes,No,,2
scoozi-baltimore,Scoozi,"['mediterranean', 'italian', 'newamerican']",39.3588046,-76.6450257,MD,"3400 North Charles Street, Baltimore, MD 21218",3810.8651688281634,3.5,9,False,Yes,No,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,,Average,Full Bar,Yes,Free,Yes,,Yes,Yes,,2
chipotle-mexican-grill-baltimore-10,Chipotle Mexican Grill,"['mexican', 'hotdogs']",39.3378706192926,-76.6355028185242,MD,"3400 North Charles Street, Baltimore, MD 21218",1561.9241906095874,2.5,20,False,No,No,Yes,Yes,,,Private Lot,Yes,,Yes,No,Casual,Casual,Average,No,No,No,No,,No,Yes,No,1
mount-vernon-stable-and-saloon-baltimore,Mount Vernon Stable & Saloon,['tradamerican'],39.300045,-76.615479,MD,"3400 North Charles Street, Baltimore, MD 21218",3408.8061154972524,3.5,50,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,No,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,,Yes,No,,2
mount-vernon-pizzeria-baltimore,Mount Vernon Pizzeria,"['pizza', 'salad', 'sandwiches']",39.3012041,-76.6143438,MD,"3400 North Charles Street, Baltimore, MD 21218",3293.8157850131297,3.5,29,False,No,Yes,Yes,Yes,,Late Night,Street,Yes,,Yes,No,Casual,Divey,Average,No,No,No,Yes,,No,No,,1
tam-tam-restaurant-baltimore,Tam Tam Restaurant,"['african', 'danceclubs']",39.3604012,-76.6101837,MD,"3400 North Charles Street, Baltimore, MD 21218",3433.3861489237943,4.0,12,False,Yes,Yes,Yes,Yes,,,Street,Yes,,Yes,Yes,Casual,,,No,No,,Yes,,Yes,Yes,,1
bosphorus-mediterranean-bistro-baltimore,Bosphorus Mediterranean Bistro,"['mideastern', 'mediterranean', 'hookah_bars']",39.3597603,-76.6103973,MD,"3400 North Charles Street, Baltimore, MD 21218",3375.3484514120587,3.0,25,False,Yes,Yes,Yes,Yes,,"Lunch, Dinner",Street,Yes,,Yes,Yes,Casual,Casual,Average,No,No,Free,Yes,,Yes,Yes,,2
nancy-by-snac-baltimore,Nancy by SNAC,['cafes'],39.310547,-76.618941,MD,"3400 North Charles Street, Baltimore, MD 21218",2220.231405468877,5.0,1,False,,,,,,,,,,,,,,,,,,,,,,,
koffee-therapy-cafe-baltimore,Koffee Therapy Cafe,"['coffee', 'sandwiches']",39.2954102,-76.6151428,MD,"3400 North Charles Street, Baltimore, MD 21218",3942.021542081903,4.0,47,False,No,No,Yes,Yes,,Breakfast,"Garage, Street",No,No,Yes,No,Casual,"Casual, Intimate",Quiet,No,Yes,Free,No,,No,No,,1
