id,name,categories,latitude,longitude,state,college,distance_from_college,rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
quiznos-missoula-2,Quiznos,"['hotdogs', 'sandwiches']",46.8943080483558,-114.040650129318,MT,"32 Campus Dr, Missoula, MT 59812",5599.417041380325,4.5,2,False,,,,,,,,Yes,,Yes,,Casual,,,,,,,,,Yes,,
little-caesars-pizza-missoula-4,Little Caesars Pizza,['pizza'],46.893486,-114.0394287,MT,"32 Campus Dr, Missoula, MT 59812",5566.393232106113,5.0,1,False,,,,,,,,,,,,,,,,,,,,,,,
burger-king-missoula,Burger King,"['burgers', 'hotdogs']",46.8691406,-113.9854279,MT,"32 Campus Dr, Missoula, MT 59812",860.1312154254992,2.0,2,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,Quiet,No,Yes,Free,No,,No,No,,2
bobs-pizza-plus-missoula,Bob's Pizza Plus,['pizza'],46.8446007,-114.0261536,MT,"32 Campus Dr, Missoula, MT 59812",4011.7478569398645,4.0,1,False,,,,,,,,,,Yes,,,,,Full Bar,,,,,,,,
subway-missoula-12,Subway,"['sandwiches', 'hotdogs']",46.8791008,-114.0200577,MT,"32 Campus Dr, Missoula, MT 59812",3315.0996883588687,1.5,2,False,No,No,,Yes,,,,,,Yes,Yes,,,,,,,,,,,,
dairy-queen-missoula-4,Dairy Queen,"['hotdogs', 'icecream']",46.9060796325846,-114.039212424696,MT,"32 Campus Dr, Missoula, MT 59812",6459.972276873019,3.5,7,False,No,No,Yes,Yes,,,Private Lot,Yes,,Yes,Yes,Casual,Casual,Average,No,Yes,Free,No,,No,No,Yes,1
burger-king-missoula-2,Burger King,"['burgers', 'hotdogs']",46.889282,-114.040024,MT,"32 Campus Dr, Missoula, MT 59812",5165.556937210794,3.5,3,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,Average,No,No,No,No,,Yes,No,Yes,1
china-gardens-restaurant-missoula,China Gardens Restaurant,['restaurants'],46.8585166931152,-114.012397766113,MT,"32 Campus Dr, Missoula, MT 59812",4345.531763599819,4.0,1,False,No,,Yes,Yes,,,,,,Yes,Yes,Casual,,Average,,No,No,No,,Yes,,,2
the-loose-caboose-missoula,The Loose Caboose,"['cafes', 'juicebars']",46.8851204,-114.0821304,MT,"32 Campus Dr, Missoula, MT 59812",7823.136563581618,4.5,2,False,No,No,No,Yes,,,,No,,No,No,Casual,,,,No,,No,,No,No,,1
taco-time-missoula,Taco Time,['mexican'],46.908382,-114.036132,MT,"32 Campus Dr, Missoula, MT 59812",6531.801367992581,2.5,2,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,,,No,,No,,,,,1
jimmy-johns-missoula-2,Jimmy John's,['sandwiches'],46.8857928,-114.0364748,MT,"32 Campus Dr, Missoula, MT 59812",4767.810354854467,5.0,1,False,No,Yes,Yes,Yes,,,,,,Yes,Yes,Casual,,,,,,Yes,,,Yes,,1
ihop-missoula,IHOP,"['tradamerican', 'breakfast_brunch', 'burgers']",46.90379,-114.038437,MT,"32 Campus Dr, Missoula, MT 59812",6225.847092555344,2.0,9,False,No,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Quiet,No,No,,No,,Yes,,No,1
arbys-missoula-3,Arby's,['hotdogs'],46.893673,-114.039871,MT,"32 Campus Dr, Missoula, MT 59812",5508.552455967864,4.0,1,False,,,,,,,,,,,,,,,,,,,,,,,
mcdonalds-missoula,McDonald's,"['burgers', 'hotdogs']",46.9071999,-114.0371323,MT,"32 Campus Dr, Missoula, MT 59812",6459.310327213422,2.0,1,False,,,,,,,,,,,,,,,,,,,,,,,
jokers-wild-casino-and-restaurant-missoula,Jokers Wild Casino & Restaurant,"['casinos', 'seafood']",46.9095306,-114.0366821,MT,"32 Campus Dr, Missoula, MT 59812",6671.410192070143,1.5,3,False,No,No,Yes,Yes,,,,,,No,Yes,Casual,,Very Loud,Full Bar,No,,Yes,,Yes,Yes,,2
the-ranch-club-missoula,The Ranch Club,['newamerican'],46.8990173,-114.1147537,MT,"32 Campus Dr, Missoula, MT 59812",10830.290458021982,4.5,3,False,Yes,No,,Yes,,,,,,No,No,Casual,,Very Loud,Full Bar,Yes,,,,Yes,,,3
jokers-wild-bar-and-restaurant-missoula,Jokers Wild Bar & Restaurant,"['restaurants', 'casinos']",46.9095306,-114.0366821,MT,"32 Campus Dr, Missoula, MT 59812",6671.410192070143,3.0,1,False,,,,,,,,,,,,,,,,,,,,,,,
airport-restaurant-and-lounge-missoula,Airport Restaurant and Lounge,"['bars', 'sandwiches']",46.9189682,-114.0784302,MT,"32 Campus Dr, Missoula, MT 59812",9871.43556557503,3.5,3,False,,,,Yes,,,,,,,,Casual,,,,,,,,Yes,,,
lolo-creek-steakhouse-lolo,Lolo Creek Steakhouse,"['bars', 'steak']",46.7569542,-114.0882111,MT,"32 Campus Dr, Missoula, MT 59812",14007.701443829093,4.0,47,False,Yes,No,No,Yes,,Dinner,Private Lot,No,Yes,Yes,Yes,Casual,Touristy,Average,Full Bar,No,No,No,,Yes,No,,3
jedediahs-at-the-airport-missoula,Jedediah's At the Airport,['tradamerican'],46.9189682,-114.0784302,MT,"32 Campus Dr, Missoula, MT 59812",9871.43556557503,3.0,1,False,No,No,Yes,Yes,,,,No,,Yes,Yes,Casual,,,Full Bar,No,Free,Yes,,,,,2
heraldos-mexican-restaurant-lolo,Heraldo's Mexican Restaurant,['mexican'],46.765316,-114.079346,MT,"32 Campus Dr, Missoula, MT 59812",12875.477452223611,2.5,9,False,,No,,Yes,,,,,,,Yes,,,Average,No,,,,,Yes,,,
hayloft-saloon-and-restaurant-lolo,Hayloft Saloon & Restaurant,['tradamerican'],46.757062935786,-114.082674980164,MT,"32 Campus Dr, Missoula, MT 59812",13782.025538592718,2.5,10,False,No,No,Yes,Yes,,,,No,,No,No,Casual,,Loud,Full Bar,No,No,No,,Yes,No,,1
new-hong-kong-chef-lolo,New Hong Kong Chef,['chinese'],46.762173,-114.080605,MT,"32 Campus Dr, Missoula, MT 59812",13219.617171473845,3.0,1,False,,,Yes,,,,,,,Yes,Yes,,,,,,,,,,,,
crossroads-missoula-2,Crossroads,['restaurants'],46.9484215,-114.1298523,MT,"32 Campus Dr, Missoula, MT 59812",14668.26710633465,3.5,2,False,,,,,,,,,,,,,,,,,,,,,,,
quiznos-lolo-2,Quiznos,"['hotdogs', 'sandwiches']",46.756081,-114.083076,MT,"32 Campus Dr, Missoula, MT 59812",13883.994671511375,2.0,1,False,No,No,No,Yes,,,,,No,,,,,,,,,,,,Yes,,
wheat-montana-missoula-3,Wheat Montana,"['bakeries', 'breakfast_brunch']",46.95242136333,-114.130732789636,MT,"32 Campus Dr, Missoula, MT 59812",15006.335516677003,5.0,4,False,,,,,,,,,,,,,,,,,,,,,,,
mcdonalds-lolo,McDonald's,"['hotdogs', 'burgers']",46.757135912776,-114.082088246942,MT,"32 Campus Dr, Missoula, MT 59812",13717.748602908636,5.0,1,False,,,,,,,,,,,,,,,,,,,,,,,
a-and-o-heart-centered-therapy-lolo,A & O Heart Centered Therapy,['restaurants'],46.736965,-114.126503,MT,"32 Campus Dr, Missoula, MT 59812",17551.942980193082,5.0,1,False,,,,,,,,,,,,,,,,,,,,,,,
