id,name,categories,latitude,longitude,state,college,distance_from_college,rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
o-bryans-nine-irish-brothers-west-lafayette-2,O'Bryan's Nine Irish Brothers,"['irish', 'pubs', 'musicvenues']",40.4231467,-86.9030315,IN,"610 Purdue Mall, West Lafayette, IN 47907",1116.2860787547793,4.5,143,False,Yes,No,Yes,Yes,No,"Lunch, Dinner",Private Lot,Yes,Yes,No,Yes,Casual,Casual,Loud,Full Bar,Yes,No,Yes,No,Yes,Yes,,2
sylvias-brick-oven-lafayette,Sylvia's Brick Oven,"['pizza', 'italian', 'bars']",40.418266,-86.889542,IN,"610 Purdue Mall, West Lafayette, IN 47907",2378.254905908092,4.0,67,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,No,,Yes,Yes,,2
latea-bubble-tea-lounge-west-lafayette,Latea Bubble Tea Lounge,"['taiwanese', 'bubbletea', 'desserts']",40.4210848,-86.9016988,IN,"610 Purdue Mall, West Lafayette, IN 47907",1337.2989513152984,4.5,36,False,No,Yes,Yes,Yes,No,Dessert,"Garage, Street, Private Lot, Validated",Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,Free,No,No,No,Yes,,1
maru-japanese-sushi-restaurant-west-lafayette,Maru Japanese Sushi Restaurant,"['sushi', 'japanese']",40.4243011,-86.9070663,IN,"610 Purdue Mall, West Lafayette, IN 47907",769.7901763912664,4.0,111,False,No,Yes,Yes,Yes,,"Lunch, Dinner",Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,,Yes,No,,2
majé-sushi-west-lafayette-2,Majé Sushi,['sushi'],40.4239670187235,-86.9071132689714,IN,"610 Purdue Mall, West Lafayette, IN 47907",780.9805702827372,4.5,27,False,No,Yes,Yes,Yes,,"Lunch, Dinner",Street,Yes,Yes,Yes,No,Casual,Casual,Quiet,No,No,No,No,,No,Yes,,2
fiesta-mexican-grill-west-lafayette,Fiesta Mexican Grill,['mexican'],40.4243584,-86.9068069,IN,"610 Purdue Mall, West Lafayette, IN 47907",782.8245515946418,4.0,33,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,,No,No,,1
blue-nile-restaurant-west-lafayette,Blue Nile Restaurant,"['mideastern', 'mediterranean']",40.424522,-86.908325,IN,"610 Purdue Mall, West Lafayette, IN 47907",659.3671711115685,4.0,49,False,Yes,No,Yes,Yes,,Lunch,"Street, Private Lot",Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,Free,No,,Yes,No,,1
green-leaf-vietnamese-cuisine-west-lafayette,Green Leaf Vietnamese Cuisine,['vietnamese'],40.421745,-86.905075,IN,"610 Purdue Mall, West Lafayette, IN 47907",1081.248666982094,3.5,69,False,No,No,Yes,Yes,,Lunch,Garage,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,Yes,,Yes,No,,1
sacred-grounds-lafayette,Sacred Grounds,"['coffee', 'breakfast_brunch', 'musicvenues']",40.4109824,-86.8987342,IN,"610 Purdue Mall, West Lafayette, IN 47907",2332.748755890263,5.0,7,False,No,No,No,Yes,,,Private Lot,Yes,Yes,Yes,Yes,Casual,,,,No,Free,,,,,,1
triple-xxx-restaurant-west-lafayette,Triple XXX Restaurant,"['diners', 'burgers']",40.422863,-86.905387,IN,"610 Purdue Mall, West Lafayette, IN 47907",980.8289198375631,3.5,201,False,No,No,Yes,No,,Lunch,Private Lot,Yes,Yes,Yes,No,Casual,Casual,Average,No,No,No,No,,Yes,No,No,1
café-literato-west-lafayette,Café Literato,['cafes'],40.447291,-86.921301,IN,"610 Purdue Mall, West Lafayette, IN 47907",2196.968672121977,4.0,25,False,No,No,Yes,Yes,No,"Breakfast, Brunch",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,Free,No,No,No,Yes,,1
chumleys-lafayette,Chumley's,"['pubs', 'tradamerican']",40.4188,-86.894599,IN,"610 Purdue Mall, West Lafayette, IN 47907",1977.5590137277743,4.0,61,False,Yes,No,Yes,Yes,,Late Night,"Garage, Street",Yes,Yes,No,Yes,Casual,Casual,Loud,Full Bar,No,Free,Yes,,Yes,Yes,,2
scottys-brewhouse-west-lafayette,Scotty's Brewhouse,"['gluten_free', 'tradamerican', 'bars']",40.421027,-86.900228,IN,"610 Purdue Mall, West Lafayette, IN 47907",1442.7989185735864,3.5,100,False,Yes,No,Yes,Yes,,"Lunch, Dinner","Garage, Private Lot, Validated",Yes,Yes,Yes,Yes,Casual,Casual,Loud,Full Bar,Yes,Free,Yes,,Yes,Yes,,2
janes-gourmet-deli-and-catering-lafayette,Jane's Gourmet Deli & Catering,['delis'],40.422581,-86.893128,IN,"610 Purdue Mall, West Lafayette, IN 47907",1906.909211861653,4.5,15,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,No,,Yes,Yes,,2
green-sprout-west-lafayette,Green Sprout,"['asianfusion', 'japanese', 'korean']",40.4243584,-86.9068069,IN,"610 Purdue Mall, West Lafayette, IN 47907",782.8245515946418,3.5,30,False,Yes,Yes,Yes,Yes,,Lunch,"Garage, Street",Yes,Yes,Yes,Yes,Casual,Casual,Quiet,No,No,Free,No,,No,No,,1
sgt-prestons-of-the-north-lafayette,Sgt Preston's of the North,['tradamerican'],40.4175186,-86.8955917,IN,"610 Purdue Mall, West Lafayette, IN 47907",1986.3108929450607,4.0,23,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,Yes,No,Yes,Casual,Casual,Average,Full Bar,Yes,Free,Yes,,Yes,Yes,,2
bistro-501-lafayette,Bistro 501,['french'],40.4191048443317,-86.8916798382998,IN,"610 Purdue Mall, West Lafayette, IN 47907",2159.6060648204902,3.5,63,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,Yes,No,Yes,Dressy,Classy,Average,Full Bar,No,No,No,,Yes,No,,3
maza-mediterranean-restaurant-west-lafayette,MAZA Mediterranean Restaurant,"['mediterranean', 'italian']",40.453000888518,-86.918535970143,IN,"610 Purdue Mall, West Lafayette, IN 47907",2774.8778695683823,3.5,39,False,Yes,No,Yes,Yes,,Dinner,Private Lot,No,Yes,No,Yes,Casual,Romantic,Quiet,Full Bar,No,Free,No,,Yes,Yes,,2
brunos-west-lafayette-2,Bruno's,['pizza'],40.422287,-86.902817,IN,"610 Purdue Mall, West Lafayette, IN 47907",1182.0526263388574,3.5,46,False,Yes,No,Yes,Yes,,Dinner,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,,Yes,Yes,,2
ajs-burgers-and-beef-west-lafayette,Ajs Burgers and Beef,"['hotdog', 'burgers', 'chicken_wings']",40.4232101,-86.9064331,IN,"610 Purdue Mall, West Lafayette, IN 47907",880.0568984576075,3.5,26,False,No,Yes,Yes,Yes,,"Lunch, Late Night",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,Free,Yes,No,No,Yes,No,1
redseven-bar-and-grill-lafayette,RedSeven Bar & Grill,['newamerican'],40.419305385432,-86.895227697582,IN,"610 Purdue Mall, West Lafayette, IN 47907",1902.5682867488379,3.5,69,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,Yes,No,Yes,Casual,Trendy,Average,Full Bar,Yes,No,Yes,,Yes,,,2
chipotle-mexican-grill-west-lafayette,Chipotle Mexican Grill,"['mexican', 'hotdogs']",40.423695,-86.907158,IN,"610 Purdue Mall, West Lafayette, IN 47907",817.874899176384,4.0,33,False,No,No,Yes,Yes,,Lunch,"Street, Private Lot",Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,No,,No,Yes,No,1
olive-house-west-lafayette,Olive House,['mideastern'],40.4239670187235,-86.9070891290903,IN,"610 Purdue Mall, West Lafayette, IN 47907",792.552041458483,3.5,31,False,No,No,Yes,Yes,,"Lunch, Dinner",Street,Yes,,Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,No,No,No,,Yes,,,1
la-scala-lafayette,La Scala,['italian'],40.419388,-86.893867,IN,"610 Purdue Mall, West Lafayette, IN 47907",1997.2797002675368,3.5,107,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,Yes,No,Yes,Casual,Romantic,Average,Full Bar,Yes,No,No,,Yes,Yes,,2
captain-gyros-west-lafayette,Captain Gyro's,"['greek', 'mediterranean']",40.4245605,-86.9077682,IN,"610 Purdue Mall, West Lafayette, IN 47907",695.2344005467394,4.0,40,False,No,Yes,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,No,Casual,Casual,Average,No,No,No,Yes,,No,Yes,,1
ichiban-sichuan-lafayette,Ichiban Sichuan,['szechuan'],40.417068,-86.893372,IN,"610 Purdue Mall, West Lafayette, IN 47907",2170.3474844897596,4.0,32,False,Yes,Yes,Yes,Yes,,,Garage,No,,Yes,Yes,Casual,,Average,Full Bar,No,Free,Yes,,Yes,No,,2
famous-franks-west-lafayette,Famous Frank's,"['hotdog', 'foodtrucks']",40.4242172241211,-86.9092559814453,IN,"610 Purdue Mall, West Lafayette, IN 47907",624.1971255215741,5.0,4,False,No,No,Yes,Yes,,,,Yes,,No,Yes,Casual,,,No,No,No,No,,No,No,,1
five-guys-burgers-and-fries-west-lafayette,Five Guys Burgers and Fries,"['burgers', 'hotdogs']",40.4234095,-86.9080452,IN,"610 Purdue Mall, West Lafayette, IN 47907",760.1072272552129,4.0,22,False,No,No,Yes,Yes,,"Lunch, Late Night",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,,No,No,No,1
c-and-t-market-west-lafayette,C & T Market,"['chinese', 'grocery']",40.4220794141293,-86.9003353267908,IN,"610 Purdue Mall, West Lafayette, IN 47907",1411.9555664913978,4.0,14,False,No,,Yes,Yes,,,Private Lot,No,,Yes,Yes,Casual,,Average,,No,No,No,,Yes,,,2
vons-dough-shack-west-lafayette,Von's Dough Shack,"['tradamerican', 'pizza', 'italian']",40.4238205,-86.9083786,IN,"610 Purdue Mall, West Lafayette, IN 47907",708.5746725048564,3.5,37,False,No,Yes,Yes,Yes,,Late Night,Street,No,,Yes,Yes,Casual,"Divey, Casual",Loud,No,No,No,No,,No,No,,1
kibu-cafe-west-lafayette,Kibu Cafe,"['korean', 'japanese']",40.421745,-86.905075,IN,"610 Purdue Mall, West Lafayette, IN 47907",1081.248666982094,3.5,29,False,No,No,Yes,Yes,,"Lunch, Dinner",Garage,Yes,,Yes,Yes,Casual,Casual,Average,No,No,No,No,,No,No,,1
panera-bread-west-lafayette,Panera Bread,"['sandwiches', 'salad', 'soup']",40.4208751022816,-86.9013170152903,IN,"610 Purdue Mall, West Lafayette, IN 47907",1379.5893236544068,4.0,15,False,No,No,Yes,Yes,,Breakfast,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,Free,No,,No,Yes,,1
parkside-seafood-lafayette-2,Parkside Seafood,['seafood'],40.415225,-86.872848,IN,"610 Purdue Mall, West Lafayette, IN 47907",3802.8208512831548,4.0,21,False,Yes,No,No,Yes,,,,Yes,,No,Yes,Casual,,Average,Beer & Wine Only,No,No,No,,Yes,No,,2
jimmy-johns-west-lafayette,Jimmy John's,['sandwiches'],40.4232101,-86.9064331,IN,"610 Purdue Mall, West Lafayette, IN 47907",880.0520944289232,4.0,16,False,No,Yes,Yes,Yes,,Lunch,"Street, Private Lot",Yes,No,Yes,Yes,Casual,Casual,Quiet,No,No,No,No,,No,Yes,,1
nikos-spicy-pickle-lafayette-2,Niko's Spicy Pickle,"['sandwiches', 'pizza']",40.4249038696289,-86.885986328125,IN,"610 Purdue Mall, West Lafayette, IN 47907",2432.894377001062,3.5,17,False,No,Yes,Yes,Yes,,"Lunch, Dinner",Private Lot,,,Yes,Yes,Casual,Casual,Average,No,No,Free,Yes,,No,No,,1
shaukin-indian-fast-food-west-lafayette,Shaukin Indian Fast Food,['indpak'],40.4210587,-86.9044876,IN,"610 Purdue Mall, West Lafayette, IN 47907",1143.861527846836,4.5,36,False,No,Yes,Yes,Yes,,Dinner,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,Yes,,No,Yes,,1
noodles-and-company-west-lafayette,Noodles & Company,"['asianfusion', 'comfortfood', 'italian']",40.4242287,-86.9068222,IN,"610 Purdue Mall, West Lafayette, IN 47907",782.8245515946418,3.5,21,False,No,Yes,Yes,Yes,,Lunch,Street,Yes,No,Yes,Yes,Casual,Casual,Average,No,Yes,,No,,No,No,,1
qdoba-lafayette,Qdoba,['mexican'],40.4247146844864,-86.9080460071564,IN,"610 Purdue Mall, West Lafayette, IN 47907",656.1223038020119,3.5,7,False,No,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,,No,No,No,Yes,,,,,1
heisei-restaurant-west-lafayette,Heisei Restaurant,['japanese'],40.454071,-86.9184418,IN,"610 Purdue Mall, West Lafayette, IN 47907",2915.28790453652,3.5,34,False,Yes,No,Yes,Yes,,"Lunch, Dinner",Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,No,,Yes,No,,2
poblanos-west-lafayette,Poblanos,['mexican'],40.4220794141293,-86.9003353267908,IN,"610 Purdue Mall, West Lafayette, IN 47907",1360.2649426918936,3.0,33,False,Yes,No,Yes,Yes,,Lunch,Private Lot,Yes,,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,,Yes,,,2
dt-kirbys-lafayette-2,DT Kirby's,"['divebars', 'burgers']",40.4193969,-86.889276,IN,"610 Purdue Mall, West Lafayette, IN 47907",2342.6419434311197,3.5,42,False,No,No,Yes,Yes,,Brunch,Street,Yes,,No,Yes,Casual,Divey,Loud,Full Bar,No,Free,Yes,,Yes,,No,2
school-house-of-chili-west-lafayette,School House of Chili,"['tradamerican', 'sandwiches', 'hotdog']",40.42427,-86.906759,IN,"610 Purdue Mall, West Lafayette, IN 47907",782.8245515946418,3.5,22,False,No,Yes,Yes,Yes,,"Lunch, Dinner","Garage, Street",Yes,,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Free,Yes,,No,Yes,,1
potbelly-sandwich-shop-west-lafayette,Potbelly Sandwich Shop,"['sandwiches', 'hotdogs', 'delis']",40.424524,-86.908327,IN,"610 Purdue Mall, West Lafayette, IN 47907",659.3671711115685,4.0,8,False,No,Yes,Yes,Yes,,Lunch,Street,Yes,No,Yes,Yes,Casual,,Average,No,No,,No,,No,Yes,No,1
rice-cafe-west-lafayette,Rice Cafe,"['chinese', 'vegan']",40.4230804,-86.9088516,IN,"610 Purdue Mall, West Lafayette, IN 47907",739.8944361529182,2.5,34,False,No,Yes,Yes,Yes,,Late Night,Street,No,No,Yes,Yes,Casual,Casual,Average,No,No,No,Yes,,No,No,,1
hotbox-pizza-west-lafayette,HotBox Pizza,['pizza'],40.423168,-86.90786,IN,"610 Purdue Mall, West Lafayette, IN 47907",742.3819610636731,3.5,30,False,No,Yes,Yes,Yes,,"Lunch, Dinner, Late Night",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Loud,No,Yes,Free,Yes,,No,Yes,,1
hunters-pub-lafayette,Hunter's Pub,['tradamerican'],40.420326,-86.893997,IN,"610 Purdue Mall, West Lafayette, IN 47907",1937.6597724915418,4.0,11,False,No,No,Yes,Yes,,,,Yes,,No,Yes,Casual,,Loud,Full Bar,No,,Yes,,Yes,,,2
kokoro-lafayette-3,Kokoro,['sushi'],40.419422,-86.891029,IN,"610 Purdue Mall, West Lafayette, IN 47907",2206.101669596812,3.5,68,False,No,No,Yes,Yes,,Dinner,Street,No,Yes,No,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,No,Yes,No,,2
tsunami-japanese-fusion-west-lafayette,Tsunami Japanese Fusion,['japanese'],40.4236546,-86.9080239,IN,"610 Purdue Mall, West Lafayette, IN 47907",742.3819610636731,3.5,5,False,,,Yes,Yes,,"Lunch, Dinner",,,,,,,,,,No,,Yes,,,,,2
khana-khazana-indian-grill-west-lafayette,Khana Khazana Indian Grill,['indpak'],40.4242727905512,-86.9079487770796,IN,"610 Purdue Mall, West Lafayette, IN 47907",699.5052115911608,3.0,37,False,Yes,No,Yes,Yes,,Lunch,Street,No,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,No,,Yes,,,2
buffalo-wild-wings-w-lafayette,Buffalo Wild Wings,"['tradamerican', 'sportsbars', 'chicken_wings']",40.4220794141293,-86.9003353267908,IN,"610 Purdue Mall, West Lafayette, IN 47907",1387.8376372842893,3.5,17,False,No,No,Yes,Yes,,Lunch,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Very Loud,Full Bar,No,Free,Yes,,Yes,Yes,,2
hunters-pub-west-lafayette,Hunters Pub,['tradamerican'],40.453651,-86.920303,IN,"610 Purdue Mall, West Lafayette, IN 47907",2852.4579776417986,4.0,22,False,No,No,Yes,Yes,,"Lunch, Dinner",Private Lot,No,Yes,No,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,,Yes,No,,2
egyptian-cafe-west-lafayette,Egyptian Cafe,"['hookah_bars', 'egyptian']",40.4244804,-86.9077682,IN,"610 Purdue Mall, West Lafayette, IN 47907",692.7605812557905,3.5,33,False,Yes,No,Yes,Yes,,Late Night,Street,No,,No,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,,Yes,No,,2
mad-mushroom-pizza-west-lafayette-2,Mad Mushroom Pizza,"['pizza', 'sandwiches']",40.4241331018239,-86.9090435821113,IN,"610 Purdue Mall, West Lafayette, IN 47907",643.4620723884686,3.5,14,False,No,Yes,Yes,Yes,,Late Night,Street,Yes,,Yes,Yes,Casual,Casual,Average,No,No,No,Yes,,No,Yes,,1
einstein-brothers-bagel-west-lafayette,Einstein Brothers Bagel,['restaurants'],40.425007,-86.908318,IN,"610 Purdue Mall, West Lafayette, IN 47907",626.5404043494348,3.5,13,False,No,No,Yes,Yes,,"Breakfast, Brunch",Street,Yes,,Yes,Yes,Casual,Casual,Average,No,Yes,Free,No,,No,Yes,,1
avidity-restaurant-ultra-lounge-lafayette,Avidity Restaurant Ultra Lounge,"['newamerican', 'lounges']",40.4184624855682,-86.8867492675781,IN,"610 Purdue Mall, West Lafayette, IN 47907",2580.4062077225067,3.5,18,False,Yes,No,Yes,Yes,,"Lunch, Late Night",Street,Yes,,No,Yes,Casual,Trendy,Quiet,Full Bar,Yes,Free,No,,Yes,No,,2
taqueria-el-maguey-lafayette,Taqueria El Maguey,['mexican'],40.4285998642445,-86.8732155114412,IN,"610 Purdue Mall, West Lafayette, IN 47907",3498.953390979365,4.0,31,False,No,No,Yes,Yes,,"Lunch, Dinner",Private Lot,,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,Yes,,Yes,No,,1
professor-joes-pizzeria-and-pub-lafayette,Professor Joe's Pizzeria & Pub,"['sportsbars', 'pubs', 'pizza']",40.4190614902681,-86.8892904282413,IN,"610 Purdue Mall, West Lafayette, IN 47907",2357.4540454589455,3.5,19,False,No,No,Yes,Yes,,,,No,,No,Yes,Casual,,Average,Full Bar,No,Free,Yes,,Yes,,,2
hi-tea-lafayette-west-lafayette,Hi Tea Lafayette,"['bubbletea', 'cafes']",40.4233031,-86.9063578,IN,"610 Purdue Mall, West Lafayette, IN 47907",874.3445550397104,3.5,14,False,Yes,No,Yes,Yes,,,Private Lot,Yes,,Yes,Yes,Dressy,,Quiet,No,No,Free,Yes,,No,Yes,,1
sunrise-diner-lafayette,Sunrise Diner,['diners'],40.418048,-86.891639,IN,"610 Purdue Mall, West Lafayette, IN 47907",2234.798187126984,3.0,38,False,No,No,Yes,No,,Breakfast,Street,Yes,Yes,Yes,Yes,Casual,Divey,Average,No,No,No,No,,Yes,No,,1
marcos-pizza-west-lafayette,Marco's Pizza,['pizza'],40.4213905,-86.9035416,IN,"610 Purdue Mall, West Lafayette, IN 47907",1200.3948307370679,4.0,11,False,No,Yes,Yes,Yes,,Dinner,Private Lot,,Yes,,Yes,Casual,,Average,No,No,No,Yes,,No,,,1
mcgraws-steak-chop-and-fish-house-west-lafayette,McGraw's Steak Chop & Fish House,"['steak', 'seafood', 'wine_bars']",40.4038047790527,-86.9568634033203,IN,"610 Purdue Mall, West Lafayette, IN 47907",4506.961784225246,3.5,34,False,Yes,No,No,Yes,,Dinner,Private Lot,No,Yes,No,Yes,Dressy,Classy,Average,Full Bar,Yes,No,Yes,,Yes,Yes,,3
puccinis-smiling-teeth-west-lafayette,Puccini's Smiling Teeth,"['pizza', 'italian', 'gluten_free']",40.422451,-86.901947,IN,"610 Purdue Mall, West Lafayette, IN 47907",1235.0100875261637,3.0,25,False,No,Yes,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,Yes,,Yes,Yes,,2
o-ishi-west-lafayette,O-Ishi,"['chinese', 'japanese', 'fondue']",40.4215012,-86.9038086,IN,"610 Purdue Mall, West Lafayette, IN 47907",1168.9869156531017,2.5,19,False,,Yes,Yes,Yes,,,,,,Yes,Yes,Casual,Casual,Average,No,No,No,Yes,,Yes,,,2
dog-n-suds-west-lafayette,Dog-N-Suds,"['burgers', 'hotdog']",40.452667,-86.912605,IN,"610 Purdue Mall, West Lafayette, IN 47907",2735.5591544912436,4.0,12,False,No,No,Yes,No,,"Lunch, Dinner",Private Lot,Yes,,Yes,Yes,Casual,Casual,Quiet,No,Yes,No,No,,Yes,No,Yes,1
the-downtowner-restaurant-lafayette,The Downtowner Restaurant,['breakfast_brunch'],40.430569,-86.871704,IN,"610 Purdue Mall, West Lafayette, IN 47907",3536.0166470382787,4.0,15,False,Yes,No,Yes,Yes,,Breakfast,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,,Yes,No,,1
arnis-lafayette,Arni's,"['pizza', 'sandwiches', 'salad']",40.430569,-86.871704,IN,"610 Purdue Mall, West Lafayette, IN 47907",3607.912200863936,3.5,39,False,No,No,Yes,Yes,,"Lunch, Dinner",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,,Yes,Yes,,1
hungrys-chicago-style-west-lafayette,Hungry's Chicago Style,['sandwiches'],40.4255294799805,-86.9296722412109,IN,"610 Purdue Mall, West Lafayette, IN 47907",1337.232640918278,3.0,7,False,No,Yes,Yes,Yes,,,,,Yes,Yes,Yes,Casual,,Average,No,No,,No,,No,,,1
christos-new-city-grill-west-lafayette,Christos New City Grill,['tradamerican'],40.4533893,-86.9194215,IN,"610 Purdue Mall, West Lafayette, IN 47907",2828.03281210155,3.5,24,False,Yes,No,Yes,Yes,,Lunch,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,Yes,,Yes,Yes,,2
harbor-city-restaurant-lafayette,Harbor City Restaurant,['chinese'],40.4182205,-86.8951891,IN,"610 Purdue Mall, West Lafayette, IN 47907",1970.9967753087603,2.5,15,False,Yes,,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Quiet,,No,,Yes,,Yes,,,2
south-street-smoke-house-lafayette,South Street Smoke House,['bbq'],40.41727,-86.85963,IN,"610 Purdue Mall, West Lafayette, IN 47907",4793.532897096158,4.0,103,False,No,No,Yes,Yes,,Lunch,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,,No,No,,1
union-club-hotel-west-lafayette,Union Club Hotel,"['hotels', 'restaurants']",40.4253765195608,-86.9103915989399,IN,"610 Purdue Mall, West Lafayette, IN 47907",492.1381298924812,3.5,14,False,Yes,,No,Yes,,,,Yes,,Yes,No,,,,No,,Free,,,No,,,2
pappys-sweet-shop-west-lafayette,Pappy's Sweet Shop,['diners'],40.4253883,-86.9106674,IN,"610 Purdue Mall, West Lafayette, IN 47907",442.5087857521076,2.5,12,False,No,No,Yes,Yes,,Lunch,Garage,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,,No,No,,1
thai-essence-west-lafayette,Thai Essence,['thai'],40.4643919318914,-86.9346582144499,IN,"610 Purdue Mall, West Lafayette, IN 47907",4403.391733834562,4.0,66,False,Yes,No,Yes,Yes,,Lunch,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,No,,Yes,,,2
brothers-bar-and-grill-west-lafayette,Brother's Bar & Grill,"['tradamerican', 'bars']",40.4240608,-86.9083176,IN,"610 Purdue Mall, West Lafayette, IN 47907",686.1808164279353,3.5,17,False,No,No,No,Yes,,Late Night,Street,Yes,Yes,No,Yes,Casual,Casual,Loud,Full Bar,No,No,Yes,,No,No,,1
happy-china-west-lafayette,Happy China,['chinese'],40.4214706,-86.903717,IN,"610 Purdue Mall, West Lafayette, IN 47907",1191.2506764069624,3.5,27,False,No,Yes,Yes,Yes,,"Lunch, Dinner",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Quiet,No,No,No,No,,No,No,,1
mccord-candies-lafayette,McCord Candies,"['candy', 'icecream', 'sandwiches']",40.419342,-86.890792,IN,"610 Purdue Mall, West Lafayette, IN 47907",2229.691689626103,3.5,18,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,,Average,No,No,,No,,Yes,,,1
echo-karaoke-west-lafayette,Echo Karaoke,"['karaoke', 'taiwanese', 'asianfusion']",40.420424,-86.900875,IN,"610 Purdue Mall, West Lafayette, IN 47907",1437.1853240280184,4.0,6,False,Yes,Yes,,Yes,No,,"Garage, Street, Private Lot",Yes,Yes,Yes,Yes,,,,Beer & Wine Only,No,,Yes,,,,,1
buttery-shelf-eatery-lafayette,Buttery Shelf Eatery,['tradamerican'],40.4190216,-86.8860474,IN,"610 Purdue Mall, West Lafayette, IN 47907",2607.4536803138735,4.0,3,False,Yes,,,Yes,,,,,,Yes,Yes,Casual,,Average,,No,,No,,Yes,Yes,,1
spurlockss-restaurant-and-pub-lafayette,Spurlocks's Restaurant & Pub,['tradamerican'],40.418877,-86.888077,IN,"610 Purdue Mall, West Lafayette, IN 47907",2459.0367535826063,3.0,16,False,Yes,Yes,Yes,Yes,,"Lunch, Dinner, Late Night",Street,No,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,,Yes,Yes,,2
mi-cabanita-lafayette,Mi Cabanita,['mexican'],40.3950882,-86.8663864,IN,"610 Purdue Mall, West Lafayette, IN 47907",5468.614006169401,4.5,36,False,No,Yes,Yes,Yes,,"Lunch, Dinner",Private Lot,No,Yes,Yes,Yes,Casual,Casual,Quiet,No,No,No,Yes,,Yes,,,1
route-66-diner-west-lafayette,Route 66 Diner,['diners'],40.4647598,-86.9350128,IN,"610 Purdue Mall, West Lafayette, IN 47907",4364.172294116078,4.0,24,False,No,No,Yes,Yes,,"Breakfast, Brunch",Private Lot,No,Yes,Yes,Yes,Casual,,Average,Beer & Wine Only,No,No,No,,Yes,No,,1
lins-wok-lafayette,Lin's Wok,['chinese'],40.4544601,-86.9183884,IN,"610 Purdue Mall, West Lafayette, IN 47907",2941.618351325495,3.0,14,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,,Yes,No,Casual,,Average,No,No,No,No,,Yes,No,,2
backyard-grill-west-lafayette,Backyard Grill,['tradamerican'],40.4240913,-86.9081192,IN,"610 Purdue Mall, West Lafayette, IN 47907",706.2608744174407,4.0,1,False,,Yes,,,,,,,,,,Casual,,,,,,,,,,,
