id,name,categories,latitude,longitude,state,college,distance_from_college,rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
hummingbird-cafe-berkeley,Hummingbird Cafe,"['delis', 'coffee', 'sandwiches']",37.8757980465889,-122.26032525301,CA,"103 Sproul hall Berkeley, CA 94720",714.7041079715299,4.0,155,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,No,Casual,Casual,Average,No,No,No,No,,No,,,1
arriba-perú-berkeley,Arriba Perú,['peruvian'],37.8639107,-122.2589417,CA,"103 Sproul hall Berkeley, CA 94720",622.8603691233002,4.0,126,False,Yes,No,Yes,Yes,,"Lunch, Dinner",Street,Yes,No,Yes,Yes,Casual,Casual,Quiet,No,No,No,Yes,,Yes,Yes,,2
cinnaholic-berkeley,Cinnaholic,"['vegan', 'bakeries']",37.870348,-122.265862,CA,"103 Sproul hall Berkeley, CA 94720",628.8063846528003,4.5,976,False,No,No,Yes,Yes,,Dessert,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,,No,Yes,,1
artichoke-basilles-pizza-berkeley,Artichoke Basille's Pizza,['pizza'],37.8679746,-122.2568488,CA,"103 Sproul hall Berkeley, CA 94720",240.223402640282,3.5,218,False,No,No,Yes,Yes,,Lunch,Street,Yes,,Yes,No,Casual,Casual,Average,No,Yes,No,No,,No,No,,1
durant-square-asian-ghetto-berkeley,Durant Square - Asian Ghetto,"['asianfusion', 'korean', 'vietnamese']",37.8682098,-122.2580338,CA,"103 Sproul hall Berkeley, CA 94720",174.97011433145192,3.5,85,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Loud,No,Yes,No,Yes,,No,No,,1
bears-ramen-house-berkeley,Bears Ramen House,"['korean', 'ramen']",37.8682098,-122.2580338,CA,"103 Sproul hall Berkeley, CA 94720",174.97011433145192,3.5,331,False,No,No,Yes,No,,"Lunch, Dinner",Street,Yes,No,Yes,No,Casual,Casual,Average,No,Yes,No,No,,No,No,,1
bleecker-bistro-berkeley-2,Bleecker Bistro,"['breakfast_brunch', 'sandwiches', 'burgers']",37.8651422,-122.2584516,CA,"103 Sproul hall Berkeley, CA 94720",486.1669101204251,3.5,113,False,Yes,Yes,Yes,Yes,No,Brunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Free,Yes,No,No,Yes,No,1
belli-osteria-berkeley-4,Belli Osteria,['italian'],37.8716393,-122.2686691,CA,"103 Sproul hall Berkeley, CA 94720",893.8173297065332,4.0,193,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,Yes,No,Yes,Casual,Classy,Average,Beer & Wine Only,No,No,No,,Yes,No,,2
bangkok-noodles-and-thai-bbq-berkeley,Bangkok Noodles & Thai BBQ,['thai'],37.8727432,-122.2686296,CA,"103 Sproul hall Berkeley, CA 94720",936.6251295171727,3.5,305,False,Yes,Yes,Yes,Yes,No,"Dinner, Late Night",Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,Yes,No,Yes,Yes,,1
arabica-mediterranean-cuisine-berkeley,Arabica Mediterranean Cuisine,"['mideastern', 'mediterranean']",37.8686657,-122.2670162,CA,"103 Sproul hall Berkeley, CA 94720",729.1550796157749,4.0,98,False,Yes,Yes,Yes,Yes,,Dinner,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,No,,Yes,Yes,,2
gecko-gecko-thai-california-eatery-berkeley,Gecko Gecko Thai California Eatery,['thai'],37.8707695,-122.2703323,CA,"103 Sproul hall Berkeley, CA 94720",1031.1496678616318,4.0,239,False,Yes,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,,Yes,Yes,,2
the-stuffed-inn-berkeley,The Stuffed Inn,"['sandwiches', 'salad']",37.875686,-122.26004,CA,"103 Sproul hall Berkeley, CA 94720",697.0891100061446,4.0,182,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,,No,Yes,,1
east-bay-spice-co-berkeley,East Bay Spice Co,"['indpak', 'cocktailbars']",37.8704248,-122.2659323,CA,"103 Sproul hall Berkeley, CA 94720",636.2230452717713,4.0,162,False,No,No,Yes,Yes,,Late Night,Street,Yes,,No,Yes,Casual,,Average,Full Bar,Yes,Free,No,,Yes,No,,2
mount-everest-restaurant-berkeley-2,Mount Everest Restaurant,"['indpak', 'himalayan', 'ethnicmarkets']",37.863877,-122.258781,CA,"103 Sproul hall Berkeley, CA 94720",626.0052497840722,4.0,350,False,Yes,Yes,Yes,Yes,,"Lunch, Dinner",Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,No,No,Yes,No,,2
crepes-a-go-go-berkeley-3,Crepes A-Go Go,['creperies'],37.8680496,-122.2593079,CA,"103 Sproul hall Berkeley, CA 94720",179.63620696386124,4.0,228,False,No,No,Yes,Yes,,"Brunch, Dessert","Garage, Street",Yes,Yes,Yes,No,Casual,Casual,Average,No,No,No,No,No,No,No,,1
northside-cafe-berkeley,Northside Cafe,"['breakfast_brunch', 'sandwiches']",37.8751730657207,-122.260311186624,CA,"103 Sproul hall Berkeley, CA 94720",644.270007122453,4.0,192,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,,No,Yes,,1
sushi-secrets-berkeley-2,Sushi Secrets,"['japanese', 'sushi', 'bubbletea']",37.8708687,-122.2685699,CA,"103 Sproul hall Berkeley, CA 94720",869.0946516450671,4.0,156,False,No,Yes,Yes,Yes,No,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Hipster,Average,No,Yes,Free,Yes,No,No,Yes,,1
kirala-japanese-restaurant-berkeley,Kirala Japanese Restaurant,"['sushi', 'japanese']",37.859286,-122.266717,CA,"103 Sproul hall Berkeley, CA 94720",1333.16256977378,4.0,1237,False,No,No,Yes,Yes,,Dinner,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,No,,Yes,No,,2
razans-organic-kitchen-berkeley-2,Razan's Organic Kitchen,"['sandwiches', 'mideastern', 'vegetarian']",37.868731299417,-122.2668837555,CA,"103 Sproul hall Berkeley, CA 94720",716.7123458220225,4.0,237,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,No,Casual,Casual,Average,No,Yes,No,No,,No,No,,2
cal-gyro-mediterranean-berkeley,Cal Gyro Mediterranean,"['mediterranean', 'mideastern', 'greek']",37.8682098,-122.2580338,CA,"103 Sproul hall Berkeley, CA 94720",166.47668316895385,3.5,89,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,,No,No,,1
phils-sliders-berkeley,Phil's Sliders,['burgers'],37.8714218,-122.2688217,CA,"103 Sproul hall Berkeley, CA 94720",906.9237836880251,4.0,739,False,No,Yes,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,No,,No,No,No,1
pedros-brazil-cafe-berkeley-2,Pedro's Brazil Cafe,"['brazilian', 'sandwiches']",37.8713989,-122.2713928,CA,"103 Sproul hall Berkeley, CA 94720",1137.0085956265414,4.0,199,False,Yes,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Divey,Average,Beer & Wine Only,Yes,Free,No,Yes,Yes,Yes,,2
thai-basil-cuisine-berkeley,Thai Basil Cuisine,['thai'],37.8682098,-122.2580338,CA,"103 Sproul hall Berkeley, CA 94720",163.17932063527041,3.5,690,False,No,No,Yes,No,,"Lunch, Dinner",Street,Yes,Yes,Yes,Yes,Casual,Casual,Loud,No,Yes,No,Yes,,No,No,,1
piq-bakery-berkeley,PIQ Bakery,"['italian', 'bakeries', 'coffee']",37.8712726216567,-122.268183837379,CA,"103 Sproul hall Berkeley, CA 94720",848.6388145604267,4.0,412,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Free,No,,No,Yes,,1
tandoori-nite-berkeley,Tandoori Nite,['indpak'],37.8721905,-122.2669629,CA,"103 Sproul hall Berkeley, CA 94720",777.9469737175601,4.0,51,False,Yes,Yes,Yes,Yes,,Lunch,Street,Yes,,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,,Yes,,Yes,Yes,,1
nefeli-caffe-berkeley,Nefeli Caffe,"['coffee', 'greek', 'mediterranean']",37.8755130618811,-122.260274961591,CA,"103 Sproul hall Berkeley, CA 94720",666.1079500269115,4.0,167,False,Yes,Yes,Yes,Yes,,Lunch,Street,Yes,Yes,No,No,Casual,Casual,Average,Beer & Wine Only,Yes,Free,No,No,No,Yes,,1
bacheesos-berkeley-2,Bacheeso's,"['mediterranean', 'buffets']",37.8615685,-122.2592773,CA,"103 Sproul hall Berkeley, CA 94720",890.1524833216936,4.0,146,False,Yes,No,Yes,Yes,,Lunch,Private Lot,Yes,,Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,Yes,No,No,,Yes,Yes,,2
happy-valley-berkeley,Happy Valley,['chinese'],37.8648767620325,-122.258536219597,CA,"103 Sproul hall Berkeley, CA 94720",508.69763094203944,3.5,134,False,Yes,Yes,Yes,Yes,,"Lunch, Dinner",Street,Yes,,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Free,Yes,,Yes,No,,1
lucky-house-thai-berkeley,Lucky House Thai,['thai'],37.8721965104342,-122.267315089703,CA,"103 Sproul hall Berkeley, CA 94720",809.2468766244117,4.0,343,False,No,No,Yes,Yes,,"Lunch, Dinner",Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,Yes,,Yes,No,,1
athineon-berkeley,Athineon,"['greek', 'mediterranean', 'modern_european']",37.8719597,-122.2720871,CA,"103 Sproul hall Berkeley, CA 94720",1197.6547758103786,4.0,202,False,No,Yes,Yes,Yes,,Lunch,"Garage, Street",Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Free,Yes,,No,Yes,,1
el-burro-picante-berkeley,El Burro Picante,['mexican'],37.8720052,-122.2700242,CA,"103 Sproul hall Berkeley, CA 94720",1025.495503619129,4.0,231,False,No,Yes,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,Free,Yes,,No,Yes,,1
cafe-blue-door-berkeley,Cafe Blue Door,['cafes'],37.8679699,-122.2648928,CA,"103 Sproul hall Berkeley, CA 94720",563.2940197654508,3.5,60,False,No,No,Yes,Yes,,Brunch,Street,Yes,Yes,Yes,Yes,Casual,Hipster,Average,Beer & Wine Only,Yes,Free,Yes,No,No,Yes,,1
musashi-berkeley,Musashi,"['japanese', 'sushi']",37.864021807909,-122.266664654016,CA,"103 Sproul hall Berkeley, CA 94720",913.7818038418008,4.0,199,False,No,No,Yes,Yes,,Dinner,Street,Yes,Yes,Yes,No,Casual,Casual,Average,Beer & Wine Only,No,No,No,,Yes,Yes,,2
chez-panisse-berkeley,Chez Panisse,"['newamerican', 'french']",37.879664,-122.26894,CA,"103 Sproul hall Berkeley, CA 94720",1439.1517130020588,4.0,1438,False,Yes,No,No,Yes,,Dinner,Street,Yes,Yes,No,Yes,Dressy,Intimate,Average,Full Bar,No,No,No,,Yes,No,,4
