id,name,categories,latitude,longitude,state,college,distance_from_college,rating,acadamic_rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
four-way-stop-market-and-carryout-hyattsville,Four Way Stop Market & Carryout,['newamerican'],38.9596391469,-76.949827373,MD,"University of Maryland College Park, 20740",3109.5142668448,4,NA,2,False,No,No,No,Yes,,,,,,,Yes,Casual,,Average,Beer & Wine Only,No,No,No,,No,No,,1
season-buffet-hyattsville,Season Buffet,"['sushi', 'seafood', 'buffets']",38.984173216,-76.9818113884,MD,"University of Maryland College Park, 20740",3852.4730468002,2.5,NA,13,False,No,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,No,No,Yes,,Yes,,,2
la-chiquita-restaurant-hyattsville-2,La Chiquita Restaurant,['latin'],38.9855728149,-76.9807739258,MD,"University of Maryland College Park, 20740",3754.1135279935,2.5,2,4,False,Yes,No,Yes,Yes,,,,No,,Yes,Yes,Casual,,Average,Full Bar,No,Free,Yes,,Yes,Yes,,2
mcdonalds-greenbelt,McDonald's,"['hotdogs', 'burgers']",38.999046,-76.911148,MD,"University of Maryland College Park, 20740",2675.9077538474,3,1.5,1,False,No,No,Yes,Yes,,,,,Yes,Yes,Yes,Casual,,,No,No,,,,No,,,1
wendys-greenbelt,Wendy's,"['burgers', 'hotdogs']",38.9971542,-76.9060135,MD,"University of Maryland College Park, 20740",3021.6649492169,1.5,NA,5,False,No,No,Yes,Yes,,,,Yes,,Yes,,Casual,,Average,No,No,,,,No,No,Yes,1
china-sub-shop-hyattsville,China Sub Shop,"['chinese', 'chicken_wings', 'cheesesteaks']",38.9712946862,-76.9784968346,MD,"University of Maryland College Park, 20740",3951.1706934265,2.5,1.5,2,False,No,Yes,Yes,Yes,,,"Street, Private Lot",,No,Yes,Yes,Casual,,,No,No,No,No,No,No,No,,1
asian-carry-out-hyattsville,Asian Carry Out,['chinese'],38.9847145,-76.9674301,MD,"University of Maryland College Park, 20740",2571.4425003934,2.5,NA,7,False,No,Yes,Yes,Yes,,,,No,,No,Yes,Casual,,Average,No,No,No,Yes,,No,,,1
sarku-japan-college-park,Sarku Japan,['japanese'],39.023453,-76.924141,MD,"University of Maryland College Park, 20740",4301.1275903077,3,2.5,37,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,,No,No,,1
moose-creek-steakhouse-college-park,Moose Creek Steakhouse,['steak'],39.020576,-76.926712,MD,"University of Maryland College Park, 20740",3938.5541222401,2.5,NA,22,False,Yes,No,Yes,Yes,,Lunch,Private Lot,No,,Yes,Yes,Casual,Casual,Quiet,Full Bar,No,No,Yes,,Yes,No,,2
cluck-university-chicken-the-college-park,Cluck-University Chicken the,['restaurants'],38.9816178381,-76.9377762079,MD,"University of Maryland College Park, 20740",506.0851697463,5,NA,1,False,,,,,,,,,,,,,,,,,,,,,,,
zhengs-restaurant-riverdale,Zhengs Restaurant,['chinese'],38.9606628,-76.9034653,MD,"University of Maryland College Park, 20740",4036.5171333341,3.5,4.5,2,False,,No,Yes,,,,,,,,,,,,,,,,,,,,
acapulco-spirit-restaurant-hyattsville,Acapulco Spirit Restaurant,['newamerican'],38.956405,-76.963172,MD,"University of Maryland College Park, 20740",3989.4101684481,3,NA,6,False,No,No,Yes,Yes,No,,Private Lot,Yes,Yes,,Yes,,,,Full Bar,No,No,Yes,No,Yes,Yes,,2
el-marinero-takoma-park,El Marinero,['latin'],38.9877909422,-76.9861572236,MD,"University of Maryland College Park, 20740",4277.562906709,4.5,NA,2,False,,No,Yes,,,,,,,Yes,Yes,Casual,,Average,,No,,Yes,,No,,,2
popeyes-chicken-and-biscuits-hyattsville,Popeyes Chicken and Biscuits,"['hotdogs', 'chicken_wings']",38.9670792,-76.9592438,MD,"University of Maryland College Park, 20740",2679.1433624877,2,NA,1,False,No,No,No,Yes,,,,,No,,,,,,,,,,,,No,,
popeyes-greenbelt-2,Popeye's,['hotdogs'],38.9971330762,-76.9063983858,MD,"University of Maryland College Park, 20740",2967.5230377725,2,NA,1,False,No,No,Yes,Yes,,,,,No,,,,,,,,,,,,No,,
potbelly-sandwich-shop-college-park-3,Potbelly Sandwich Shop,"['sandwiches', 'hotdogs', 'delis']",39.0224729,-76.9245531,MD,"University of Maryland College Park, 20740",4188.1608323249,3.5,NA,22,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,,No,,No,Yes,No,1
popeyes-famous-fried-chicken-hyattsville-2,Popeyes Famous Fried Chicken,['restaurants'],39.0042762756,-76.9698562622,MD,"University of Maryland College Park, 20740",3458.6685582226,2.5,NA,4,False,No,No,Yes,Yes,,Lunch,,,,Yes,Yes,Casual,,Average,No,No,,No,,No,No,,1
taco-rico-hyattsville,Taco Rico,['mexican'],38.946438,-76.928154,MD,"University of Maryland College Park, 20740",4466.1377836565,4.5,NA,3,False,No,No,Yes,Yes,,,,No,,Yes,Yes,Casual,,,No,No,No,Yes,,Yes,,,1
el-quetzal-restaurant-hyattsville,El Quetzal Restaurant,['mexican'],38.9858551025,-76.984161377,MD,"University of Maryland College Park, 20740",4062.4957573958,5,NA,1,False,,,,,,,,,,,,,,,,,,,,,,,
el-rey-taqueria-and-rostiseria-riverdale,El Rey Taqueria & Rostiseria,['mexican'],38.9539168,-76.9229955,MD,"University of Maryland College Park, 20740",3790.3619883815,3,NA,2,False,No,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Loud,No,No,No,No,,Yes,,,1
viet-pho-and-grill-silver-spring,Viet Pho & Grill,['vietnamese'],39.0203209,-76.9759064,MD,"University of Maryland College Park, 20740",5069.2515651348,4,3,104,False,Yes,No,Yes,Yes,,Lunch,Private Lot,No,,Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,No,No,Yes,,Yes,,,1
golden-china-restaurant-hyattsville,Golden China Restaurant,['chinese'],38.9596596,-76.9499207,MD,"University of Maryland College Park, 20740",3107.2135831861,3,3,16,False,No,Yes,Yes,Yes,,Lunch,Private Lot,,,No,No,Casual,,Average,No,No,No,No,,No,,,1
jewel-of-india-silver-spring,Jewel of India,['indpak'],39.0217667,-76.9769058,MD,"University of Maryland College Park, 20740",5179.3228697113,4,NA,201,False,Yes,No,Yes,Yes,,Lunch,Private Lot,No,,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,No,,Yes,Yes,,2
three-brothers-italian-restaurant-hyattsville,Three Brothers Italian Restaurant,['italian'],38.9822099358,-76.9792860746,MD,"University of Maryland College Park, 20740",3648.6222996443,3,NA,1,False,,,,,,,,,,,,,,,,,,,,,,,
bono-pizza-riverdale,Bono Pizza,['pizza'],38.9589119,-76.9191055,MD,"University of Maryland College Park, 20740",3399.9544807249,2,4.5,19,False,No,Yes,Yes,Yes,,Dinner,,,Yes,No,Yes,Casual,,,No,No,,,,No,No,,1
szechuan-delight-hyattsville,Szechuan Delight,['restaurants'],38.9906300604,-76.9876076281,MD,"University of Maryland College Park, 20740",4379.2747567706,4.5,3.5,4,False,,,,,,,,,,,Yes,,,,No,,,,,No,,,1
sammys-carry-out-hyattsville,Sammy's Carry-Out,"['chinese', 'fooddeliveryservices']",38.9531629533,-76.9544387609,MD,"University of Maryland College Park, 20740",3950.9423462919,3,NA,6,False,No,Yes,,Yes,,,,,,Yes,Yes,,,,,,,,,,,,
no-1-china-takoma-park,No.1 China,['szechuan'],38.9871800691,-76.9877719134,MD,"University of Maryland College Park, 20740",4368.5173501117,3.5,NA,4,False,Yes,Yes,Yes,Yes,,,,Yes,,Yes,No,Casual,,,,No,,No,,,,,2
chipotle-mexican-grill-college-park-2,Chipotle Mexican Grill,"['mexican', 'hotdogs']",39.0226720572,-76.9256365299,MD,"University of Maryland College Park, 20740",4185.9867799814,2.5,NA,11,False,No,No,Yes,Yes,,Lunch,,No,,Yes,Yes,Casual,,Average,Beer & Wine Only,Yes,No,No,,No,,No,1
joes-restaurant-mount-rainier,Joe's Restaurant,"['sandwiches', 'hotdogs', 'chinese']",38.9506416,-76.9669037,MD,"University of Maryland College Park, 20740",4671.5899941095,4,NA,5,False,No,Yes,Yes,No,,,,,,,No,Dressy,,,,No,No,,,,,,1
taqueria-tres-reyes-hyattsville-2,Taqueria Tres Reyes,['mexican'],38.9841039061,-76.9786782995,MD,"University of Maryland College Park, 20740",3582.6187704853,5,3.5,1,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,,,No,,Yes,,,,,1
mid-atlantic-seafood-hyattsville,Mid Atlantic Seafood,['seafood'],38.950359,-76.968124,MD,"University of Maryland College Park, 20740",4790.9098309169,4,4,14,False,No,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,,No,Yes,,2
tonys-villa-pizza-takoma-park,Tony's Villa Pizza,['pizza'],38.9882382005,-76.9879355282,MD,"University of Maryland College Park, 20740",4379.705969901,3,NA,13,False,No,Yes,Yes,Yes,,"Lunch, Dinner",,No,Yes,Yes,No,Casual,,Quiet,No,No,No,No,,No,No,,1
senor-chicken-hyattsville,Senor Chicken,['peruvian'],38.990387,-76.9877472,MD,"University of Maryland College Park, 20740",4388.6256772472,4,NA,6,False,No,No,Yes,No,,,,,Yes,Yes,Yes,Casual,,,No,No,,,,No,,,1
jerrys-pizza-and-subs-hyattsville,Jerry's Pizza & Subs,"['sandwiches', 'italian', 'pizza']",38.9666367,-76.9587555,MD,"University of Maryland College Park, 20740",2334.1529567977,2.5,3.5,5,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,Quiet,No,No,,Yes,,No,Yes,,1
el-triufo-restaurant-hyattsville,El Triufo Restaurant,['restaurants'],38.9834251404,-76.9799575806,MD,"University of Maryland College Park, 20740",3709.9807575853,2,3,3,False,No,No,Yes,Yes,,,,No,,Yes,Yes,Casual,,Loud,,,No,,,,,,3
pho-301-restaurant-hyattsville,Pho 301 Restaurant,['vietnamese'],38.9852828979,-76.982963562,MD,"University of Maryland College Park, 20740",3945.5489054296,3.5,NA,12,False,No,No,Yes,Yes,,,Private Lot,Yes,Yes,Yes,Yes,Casual,,Average,No,No,No,Yes,,Yes,No,,1
three-brothers-pizza-hyattsville,Three Brothers Pizza,['pizza'],38.9822099358,-76.9792860746,MD,"University of Maryland College Park, 20740",3673.2643352015,2,NA,10,False,,Yes,,Yes,,,,,,Yes,Yes,Casual,,,Beer & Wine Only,No,,Yes,,,Yes,,2
pupuseria-emily-hyattsville,Pupuseria Emily,['salvadoran'],38.9731026,-76.9795837,MD,"University of Maryland College Park, 20740",3943.6761599399,5,NA,1,False,,No,Yes,Yes,,,,,,,No,Casual,,,,No,,Yes,,,,,2
pupuseria-marlene-llc-hyattsville,Pupuseria Marlene Llc,['restaurants'],38.9731026,-76.9795837,MD,"University of Maryland College Park, 20740",3935.9087517273,5,NA,1,False,,,,,,,,,,,,,,,,,,,,,,,
sakura-japan-hyattsville,Sakura Japan,['japanese'],38.985283,-76.982947,MD,"University of Maryland College Park, 20740",3945.5489054296,3,NA,1,False,,,,,,,,,,,,,,,,,,,,,,,
eastern-carryout-riverdale,Eastern Carryout,['restaurants'],38.9590101689,-76.9191073626,MD,"University of Maryland College Park, 20740",3400.1218270683,3,NA,1,False,No,Yes,Yes,,,,,,,,,Casual,,,,,,,,,,,
taqueria-tres-reyes-hyattsville,Taqueria Tres Reyes,['mexican'],38.9835751164,-76.9806248463,MD,"University of Maryland College Park, 20740",3754.559704844,1,NA,1,False,,,,,,,,,,,,,,,,,,,,,,,
international-buffet-hyattsville,International Buffet,['buffets'],38.9852828979,-76.982963562,MD,"University of Maryland College Park, 20740",3945.5489054296,2,NA,2,False,No,No,No,Yes,,,,,,Yes,No,Formal (Jacket Required),,Average,,No,No,,,No,,,2
urban-bar-b-que-silver-spring-4,Urban Bar-B-Que,"['bbq', 'comfortfood', 'chicken_wings']",39.0219444,-76.9768038,MD,"University of Maryland College Park, 20740",5243.9938869087,3,NA,84,False,No,No,Yes,Yes,No,"Lunch, Dinner",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,Yes,,No,Yes,,2
the-caribbean-market-takoma-park,The Caribbean Market,"['grocery', 'caribbean']",38.9846001,-76.9879837,MD,"University of Maryland College Park, 20740",4282.6220376451,3.5,3.5,11,False,No,No,Yes,Yes,,,,No,,Yes,Yes,Casual,,,,No,,No,,,,,2
la-sirenita-restaurant-hyattsville,La Sirenita Restaurant,['mexican'],38.9482002,-76.9268036,MD,"University of Maryland College Park, 20740",4280.9993606602,3.5,3.5,45,False,No,No,Yes,Yes,,"Lunch, Dinner",Street,No,Yes,Yes,Yes,Casual,,Average,Beer & Wine Only,No,No,Yes,,Yes,Yes,,1
tabeer-hyattsville,Tabeer,['pakistani'],38.9858551025,-76.984161377,MD,"University of Maryland College Park, 20740",4062.4957573958,3,NA,8,False,Yes,,Yes,Yes,,,,,,Yes,Yes,Casual,,Average,No,No,No,,,Yes,,,2
house-of-china-riverdale,House of China,['chinese'],38.96487,-76.897346,MD,"University of Maryland College Park, 20740",4185.1158801851,2.5,NA,3,False,No,Yes,Yes,Yes,,,,No,,Yes,Yes,Casual,,Quiet,No,No,No,No,,No,Yes,,1
el-dorado-sea-food-hyattsville,El Dorado Sea Food,['seafood'],38.970733999,-76.9780761651,MD,"University of Maryland College Park, 20740",3917.9205885904,5,NA,1,False,,,,,,,,,,,,,,,,,,,,,,,
mcdonalds-hyattsville-4,McDonald's,"['hotdogs', 'burgers']",38.9845695496,-76.9706344604,MD,"University of Maryland College Park, 20740",2885.7092832387,3,1.5,5,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,Average,,No,,Yes,,,,Yes,1
panda-china-hyattsville,Panda China,['chinese'],38.983001709,-76.9798278809,MD,"University of Maryland College Park, 20740",3692.3416667752,2,NA,5,False,No,Yes,Yes,Yes,,,,No,,No,No,Casual,,,,,,No,,,,,1
silver-moon-cafe-greenbelt,Silver Moon Cafe,['cafes'],39.0081442147,-76.8962985277,MD,"University of Maryland College Park, 20740",4299.6953101617,2,NA,1,False,Yes,No,Yes,Yes,,,,,,No,Yes,Casual,,,,,,No,,,,,3
mcdonalds-riverdale-park,McDonald's,"['hotdogs', 'burgers']",38.959339,-76.919556,MD,"University of Maryland College Park, 20740",3351.239442781,1.5,NA,4,False,No,No,Yes,,,,,No,,Yes,Yes,,,,,No,,,,,,,
las-delicias-restaurant-buffet-hyattsville,Las Delicias Restaurant Buffet,"['buffets', 'mexican', 'chinese']",38.9904251,-76.9877396,MD,"University of Maryland College Park, 20740",4388.5578307681,4,4,2,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,,,,,,,,,,2
subway-college-park,Subway,"['sandwiches', 'hotdogs']",38.9812004225,-76.9377070635,MD,"University of Maryland College Park, 20740",549.88840364,3,NA,5,False,No,No,Yes,Yes,,Lunch,,,,Yes,Yes,Casual,,Average,No,No,,No,,No,Yes,No,1
cheesesteak-mikes-silver-spring,Cheesesteak Mikes,"['pizza', 'sportsbars']",39.0230141,-76.9784012,MD,"University of Maryland College Park, 20740",5392.9148302907,3.5,NA,37,False,No,Yes,Yes,Yes,,Lunch,Private Lot,Yes,No,Yes,Yes,Casual,,Quiet,Beer & Wine Only,No,Free,Yes,No,Yes,Yes,,1
kfc-berwyn-heights,KFC,"['hotdogs', 'chicken_wings']",38.9974,-76.9098,MD,"University of Maryland College Park, 20740",2687.3589205862,2.5,2,3,False,No,No,Yes,Yes,,,,No,,No,No,Casual,,,,No,Free,,,,Yes,,1
el-puente-de-oro-hyattsville,El Puente De Oro,"['latin', 'mexican']",38.9858551025,-76.984161377,MD,"University of Maryland College Park, 20740",4054.2302659586,2.5,NA,5,False,No,,,Yes,,,,Yes,,No,,Casual,,Very Loud,Full Bar,No,No,Yes,,,,,2
heartys-2-hyattsville,Heartys 2,"['chinese', 'cheesesteaks', 'sandwiches']",38.9502792,-76.9675217,MD,"University of Maryland College Park, 20740",4764.3683126059,3,NA,9,False,,,,,,,,,,Yes,,,,,No,,,No,,,,,
dominos-pizza-hyattsville-4,Domino's Pizza,"['chicken_wings', 'pizza', 'sandwiches']",38.948757,-76.940659,MD,"University of Maryland College Park, 20740",4167.0367602806,3.5,NA,8,False,No,Yes,Yes,Yes,,,,No,No,Yes,No,Casual,,Quiet,No,No,,No,,Yes,Yes,,1
tacos-cinco-de-mayo-hyattsville,Tacos Cinco De Mayo,['mexican'],38.9469108582,-76.8914489746,MD,"University of Maryland College Park, 20740",5895.9857836283,4,NA,28,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,,Yes,Yes,Casual,,Average,No,No,No,Yes,,Yes,No,,2
wendys-hyattsville-2,Wendy's,"['burgers', 'hotdogs']",38.9683456421,-76.9842529297,MD,"University of Maryland College Park, 20740",4509.6187760162,3,NA,1,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,,No,No,,,,,No,Yes,1
leylas-cafe-hyattsville-3,Leyla's Cafe,['cafes'],38.9592918009,-76.9865367562,MD,"University of Maryland College Park, 20740",5212.6006933387,4,4,4,False,,No,Yes,Yes,,,,,,Yes,Yes,,,,,,,,,,,,1
pollo-campero-takoma-park,Pollo Campero,['latin'],38.9871063,-76.985199,MD,"University of Maryland College Park, 20740",4130.9483781396,3.5,NA,13,False,No,No,Yes,Yes,,Lunch,,No,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,,No,No,,1
vittorios-deli-greenbelt,Vittorio's Deli,"['delis', 'sandwiches']",39.008461,-76.898209,MD,"University of Maryland College Park, 20740",4208.0759185816,4,3.5,1,False,No,,Yes,Yes,,,,,,,,,,,,,,,,,,,
papa-johns-pizza-hyattsville,Papa John's Pizza,['pizza'],38.9726901054,-76.9807183743,MD,"University of Maryland College Park, 20740",4044.2723246934,3,NA,10,False,No,Yes,Yes,Yes,,,,,,No,Yes,Casual,,Quiet,No,No,No,No,,No,No,,2
panda-express-college-park,Panda Express,['chinese'],39.0010986328,-76.9257736206,MD,"University of Maryland College Park, 20740",1637.5328730261,2,NA,1,False,,,,,,,,,,,,,,,No,,,,,,,,
dominos-pizza-hyattsville-6,Domino's Pizza,"['pizza', 'chicken_wings', 'sandwiches']",38.9838409,-76.9767685,MD,"University of Maryland College Park, 20740",3422.1363952985,1,2,1,False,,,,,,,,,,,,,,,,,,,,,,,
pizza-hut-silver-spring-5,Pizza Hut,"['pizza', 'italian', 'chicken_wings']",39.0044032037,-76.9810623676,MD,"University of Maryland College Park, 20740",4285.6347143203,2.5,3,6,False,No,Yes,Yes,Yes,,,,No,No,Yes,Yes,Casual,,Average,No,No,,,,No,Yes,,2
ikea-restaurant-and-cafe-college-park,IKEA Restaurant & Cafe,['scandinavian'],39.0213576185,-76.9288621338,MD,"University of Maryland College Park, 20740",3983.920717341,2.5,NA,30,False,No,No,No,Yes,,Lunch,Private Lot,Yes,,Yes,Yes,Casual,Casual,Very Loud,No,No,No,No,,No,No,,1
checkers-hyattsville,Checkers,"['burgers', 'hotdogs']",38.949894011,-76.9675118476,MD,"University of Maryland College Park, 20740",4937.689994403,3.5,NA,6,False,No,No,Yes,Yes,,,,,,Yes,No,Casual,,,No,Yes,No,No,,No,No,,1
pizza-hut-hyattsville,Pizza Hut,"['pizza', 'italian', 'chicken_wings']",38.955608,-76.963585,MD,"University of Maryland College Park, 20740",4082.4077452519,1.5,2,15,False,No,Yes,Yes,Yes,,"Lunch, Dinner",Private Lot,No,No,No,No,Casual,,Quiet,No,No,No,No,,No,Yes,,2
flamers-charbroiled-hyattsville,Flamers Charbroiled,['restaurants'],38.9670792,-76.9592438,MD,"University of Maryland College Park, 20740",3431.552937741,3,NA,2,False,No,No,Yes,Yes,,,,,Yes,Yes,No,Casual,,,No,No,,,,No,,,1
popeyes-hyattsville-2,Popeyes,"['southern', 'hotdogs']",38.9516528696,-76.9681683183,MD,"University of Maryland College Park, 20740",4658.1671474254,2.5,NA,3,False,No,No,Yes,Yes,,,,,,No,No,Casual,,Quiet,No,No,No,No,,No,Yes,,1
little-caesars-mount-rainier,Little Caesars,['pizza'],38.9514872432,-76.9667614996,MD,"University of Maryland College Park, 20740",4622.4918027309,3,NA,5,False,No,No,Yes,Yes,,,,,,,No,Casual,,,,,,,,,,,1
quiznos-silver-spring-6,Quiznos,"['sandwiches', 'hotdogs']",39.0219435096,-76.9771268964,MD,"University of Maryland College Park, 20740",5298.4146742317,3.5,2.5,3,False,No,No,Yes,Yes,,,,No,,Yes,Yes,Casual,,,No,No,,No,,,Yes,No,1
pizza-bolis-hyattsville,Pizza Boli's,"['pizza', 'italian', 'sandwiches']",38.9729958,-76.9806747,MD,"University of Maryland College Park, 20740",3987.0095001782,2.5,NA,9,False,No,,,Yes,,,,,,Yes,Yes,Casual,,Very Loud,No,,No,No,,No,,,2
wendys-hyattsville-3,Wendy's,"['hotdogs', 'burgers']",38.9849577302,-76.9816249609,MD,"University of Maryland College Park, 20740",3832.3911205713,5,NA,1,False,No,No,,Yes,,,,,,Yes,,,,,,,,,,,,,
mcdonalds-hyattsville-3,McDonald's,"['hotdogs', 'burgers']",38.9896126,-76.9873505,MD,"University of Maryland College Park, 20740",4350.1842418354,4,NA,2,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,Average,,No,Free,No,,,,Yes,1
eastern-carryout-silver-spring-2,Eastern Carryout,['chinese'],39.0227432,-76.9775467,MD,"University of Maryland College Park, 20740",5437.6277344012,2.5,NA,7,False,No,Yes,Yes,Yes,,,Private Lot,,,Yes,No,Casual,,Quiet,No,No,,Yes,,No,,,1
asian-restaurant-riverdale,Asian Restaurant,['asianfusion'],38.955372,-76.922546,MD,"University of Maryland College Park, 20740",3650.3565915197,1,NA,1,False,,Yes,,,,,,,,,,,,,,,,,,No,,,
burger-king-hyattsville-2,Burger King,['burgers'],38.984165,-76.97522,MD,"University of Maryland College Park, 20740",3283.6213418197,3,2,4,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,Average,No,No,,Yes,,No,,Yes,1
pizza-hut-hyattsville-4,Pizza Hut,"['italian', 'pizza', 'chicken_wings']",38.9689102173,-76.984413147,MD,"University of Maryland College Park, 20740",4498.158500132,2,NA,16,False,No,Yes,Yes,Yes,,,,No,No,Yes,No,Casual,,Quiet,No,No,No,No,,No,No,,1
philly-dawgz-silver-spring,Philly Dawgz,['hotdog'],39.0215063095,-76.9768962264,MD,"University of Maryland College Park, 20740",5173.087785207,2,NA,3,False,No,No,Yes,,,,,,,No,No,Casual,,Average,No,No,No,,,No,,,1
hunan-hut-hyattsville,Hunan Hut,['restaurants'],38.9900312573,-76.9874138385,MD,"University of Maryland College Park, 20740",4358.2584994506,1,NA,1,False,,,,,,,,,,,,,,,,,,,,,,,
lees-liquor-store-hyattsville,Lee's Liquor Store,"['beer_and_wine', 'restaurants']",38.955517,-76.965034,MD,"University of Maryland College Park, 20740",4163.543362358,2.5,NA,3,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,,,,,Yes,,,,,2
eddys-carry-out-bladensburg,Eddy's Carry Out,['newamerican'],38.947577253,-76.9158001989,MD,"University of Maryland College Park, 20740",4673.3484026216,3,NA,1,False,No,Yes,Yes,Yes,,,,,,No,No,Casual,,Quiet,No,No,No,No,,No,No,,1
rebecca-ethiopian-cafe-and-grocery-hyattsville,Rebecca Ethiopian Cafe & Grocery,"['ethiopian', 'cafes']",38.9491806,-76.886795,MD,"University of Maryland College Park, 20740",5979.882470207,4.5,NA,19,False,No,No,Yes,Yes,,"Lunch, Dinner",Private Lot,,,Yes,Yes,Casual,Casual,Quiet,No,No,No,Yes,,Yes,Yes,,2
mcdonalds-riverdale,McDonald's,"['hotdogs', 'burgers']",38.964088,-76.939545,MD,"University of Maryland College Park, 20740",2459.2212326196,3.5,NA,2,False,No,No,Yes,Yes,,,,Yes,,Yes,No,Casual,,,,No,,,,,No,,1
ejs-landing-restaurant-college-park,Ej's Landing Restaurant,['steak'],38.996124,-76.930916,MD,"University of Maryland College Park, 20740",1220.1740505623,1,NA,1,False,,,,Yes,,,,,,,,Casual,,,,,,,,Yes,,,
sbarro-hyattsville,Sbarro,['italian'],38.9559442,-76.949649973,MD,"University of Maryland College Park, 20740",3522.5756414021,1,4,1,False,,,,,,,,,,,,,,,,,,,,,,,
el-taco-azteca-hyattsville,El Taco Azteca,['mexican'],38.9498787,-76.9264526,MD,"University of Maryland College Park, 20740",4135.3794338777,3.5,NA,3,False,No,,Yes,,,,,,,,,,,,,,,Yes,,,,,
jolloff-etcetera-hyattsville-2,Jolloff Etcetera,['african'],38.9493448287,-76.8868135661,MD,"University of Maryland College Park, 20740",5977.491216605,3.5,NA,4,False,Yes,Yes,Yes,Yes,No,,"Street, Private Lot",Yes,Yes,Yes,Yes,Casual,Casual,Quiet,No,No,Free,Yes,No,Yes,Yes,,2
subway-riverdale-5,Subway,"['sandwiches', 'hotdogs']",38.96106,-76.939293,MD,"University of Maryland College Park, 20740",2795.1528996103,1,NA,1,False,,,,,,,,,,,,,,,,,,,,,,,
cuzco-2-hyattsville,Cuzco 2,['restaurants'],38.9833641,-76.9777145,MD,"University of Maryland College Park, 20740",3473.8199710746,3,NA,1,False,,,,,,,,,,,Yes,,,,Full Bar,,,,,,,,
dominos-pizza-silver-spring-6,Domino's Pizza,"['pizza', 'chicken_wings', 'sandwiches']",39.0219573975,-76.9765472412,MD,"University of Maryland College Park, 20740",5230.5913758874,3,NA,7,False,No,Yes,Yes,Yes,,,,,,Yes,Yes,Casual,,,,No,,,,No,Yes,,
m-c-spirits-and-grill-hyattsville,M.C. Spirits & Grill,"['chicken_wings', 'bars']",38.9510345,-76.8861313,MD,"University of Maryland College Park, 20740",5774.1076089247,3,NA,1,False,,No,,,,,,,,No,,,,,,,,Yes,,Yes,,,1
subway-hyattsville-5,Subway,"['sandwiches', 'hotdogs']",38.9516139776,-76.9680590183,MD,"University of Maryland College Park, 20740",4657.1889670382,1,NA,1,False,,,Yes,,,,,,,,,,,,,,No,,,,,,
sarku-japan-hyattsville,Sarku Japan,"['food_court', 'japanese']",38.9597493133,-76.9712616384,MD,"University of Maryland College Park, 20740",4150.0263684416,2.5,NA,2,False,,,Yes,Yes,,,,,,,,Casual,,,,,,,,,,,1
taco-bell-landover-hills,Taco Bell,"['mexican', 'tex-mex', 'hotdogs']",38.949869,-76.886412,MD,"University of Maryland College Park, 20740",5968.7929494021,2.5,NA,3,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,,,No,,,,No,,,1
china-fongs-carryout-hyattsville,China Fong's Carryout,['chinese'],38.9491228759,-76.8869711459,MD,"University of Maryland College Park, 20740",5979.700947204,1.5,2.5,6,False,No,Yes,,Yes,,,,Yes,,Yes,Yes,Casual,,Average,No,No,No,No,,No,No,,2
cheese-steak-mikes-prince-georges-county,Cheese Steak Mikes,"['pizza', 'cheesesteaks', 'beer_and_wine']",39.022721105,-76.9780939419,MD,"University of Maryland College Park, 20740",5382.1794618205,5,NA,1,False,,,,,,,,,,,,,,,,,,,,,,,
kfc-hyattsville-4,KFC,"['hotdogs', 'chicken_wings']",38.9562,-76.9661,MD,"University of Maryland College Park, 20740",4156.2768883155,2.5,NA,5,False,,No,Yes,Yes,,,Private Lot,,,Yes,,,,Loud,No,No,Free,No,,No,Yes,Yes,1
